studentRegNo,courseCode,grade,semester,enrollmentYear
S13288,CE487,A,SPRING,2022
S13288,POLI482,C,WINTER,2025
S13288,BIO309,A,SUMMER,2025
S13288,PHY390,C,WINTER,2022
S13288,HIST297,A,SPRING,2023
S13288,PHY119,A,SPRING,2022
S13288,CHEM245,B,SUMMER,2022
S13288,PHIL183,A,SUMMER,2025
S13288,ECON313,C,SUMMER,2026
S13288,POLI524,B,WINTER,2026
S13288,ME242,B,WINTER,2025
S13288,PHIL519,C,SUMMER,2024
S13288,POLI234,A,SUMMER,2023
S13288,CS305,D,FALL,2023
S13289,CS112,B,FALL,2023
S13289,POLI306,B,SPRING,2026
S13289,PHIL559,C,FALL,2022
S13289,POLI516,B,SUMMER,2023
S13289,CE128,F,SPRING,2025
S13289,CHEM194,C,WINTER,2025
S13289,ENG362,A,SPRING,2023
S13289,MATH573,F,FALL,2026
S13289,DS195,B,SUMMER,2022
S13289,HIST271,B,SPRING,2025
S13289,SOC556,C,FALL,2024
S13289,PHIL494,B,SUMMER,2025
S13289,CS435,A,SPRING,2026
S13289,DS156,C,SUMMER,2025
S13289,CE487,A,WINTER,2022
S13289,SOC246,A,FALL,2023
S13289,ME118,A,FALL,2024
S13289,STAT227,F,SUMMER,2023
S13289,CS586,A,SPRING,2022
S13289,ENG471,C,SPRING,2026
S13289,STAT294,D,SUMMER,2026
S13289,PHY483,A,FALL,2023
S13289,ENG583,A,SPRING,2025
S13289,CYB256,C,SUMMER,2025
S13289,BIO596,C,WINTER,2024
S13289,CHEM457,A,FALL,2025
S13289,PHY376,C,SPRING,2025
S13289,POLI432,F,WINTER,2025
S13289,PSY414,A,WINTER,2025
S13289,BIO133,B,WINTER,2025
S13290,POLI482,B,WINTER,2024
S13290,ENG480,A,SUMMER,2026
S13290,CHEM193,B,FALL,2022
S13290,ENG250,A,WINTER,2026
S13290,PHY318,F,SPRING,2023
S13290,ME595,B,SPRING,2025
S13290,DS156,C,SUMMER,2026
S13290,ME497,B,SPRING,2022
S13290,CHEM332,C,WINTER,2022
S13290,BIO220,C,SPRING,2022
S13290,MATH237,F,SPRING,2026
S13290,ECE407,B,SUMMER,2024
S13290,CS103,A,FALL,2022
S13290,CYB458,A,SPRING,2022
S13290,HIST396,A,SUMMER,2026
S13290,PHY235,C,FALL,2025
S13290,BIO434,C,WINTER,2025
S13290,ME493,C,SUMMER,2025
S13290,CE120,A,FALL,2024
S13290,ME399,D,SPRING,2026
S13290,MATH274,C,SPRING,2022
S13290,CYB251,D,WINTER,2024
S13290,HIST151,F,FALL,2024
S13290,ECON330,B,FALL,2022
S13290,PSY534,B,SPRING,2023
S13290,CE121,B,FALL,2023
S13290,ME536,B,FALL,2022
S13290,ECE176,C,FALL,2022
S13290,CYB403,A,SPRING,2025
S13290,PHIL567,C,WINTER,2022
S13291,CE280,A,WINTER,2026
S13291,CHEM135,B,SUMMER,2022
S13291,CS370,C,FALL,2024
S13291,MATH293,B,SUMMER,2024
S13291,PHY243,B,WINTER,2024
S13291,PSY554,C,WINTER,2026
S13291,PSY163,B,FALL,2026
S13291,SOC412,A,SPRING,2022
S13291,BIO105,B,SPRING,2023
S13291,CHEM177,B,SUMMER,2026
S13291,ME144,D,FALL,2023
S13291,ENG108,C,SPRING,2023
S13291,PSY209,B,SPRING,2025
S13291,ECON484,F,FALL,2026
S13291,ENG180,B,FALL,2022
S13291,PHIL278,D,WINTER,2026
S13291,MATH459,B,SPRING,2024
S13291,DS217,A,SPRING,2024
S13291,PHY318,D,SUMMER,2026
S13291,CYB575,A,WINTER,2022
S13291,ME257,C,WINTER,2026
S13291,CYB569,B,SPRING,2025
S13291,ECON299,C,SUMMER,2025
S13291,ECON514,B,SUMMER,2024
S13291,ME165,B,FALL,2024
S13291,CHEM442,A,SUMMER,2023
S13291,PHIL269,C,FALL,2025
S13291,CE149,A,SUMMER,2025
S13291,HIST187,C,SPRING,2025
S13291,PHY147,D,SUMMER,2026
S13292,SOC364,B,FALL,2022
S13292,CHEM585,C,SPRING,2026
S13292,PHIL542,D,SUMMER,2022
S13292,CHEM478,F,FALL,2023
S13292,STAT227,B,WINTER,2022
S13292,CHEM173,B,FALL,2024
S13292,SOC473,C,WINTER,2026
S13292,CS109,C,FALL,2026
S13292,ENG392,A,SPRING,2023
S13292,STAT294,A,SUMMER,2025
S13292,CS210,F,WINTER,2025
S13292,SOC298,D,SPRING,2026
S13292,MATH506,B,FALL,2024
S13292,CYB538,A,SUMMER,2024
S13292,BIO106,C,SPRING,2023
S13292,PHY336,C,WINTER,2025
S13292,ECON436,B,FALL,2026
S13292,CS550,C,WINTER,2024
S13292,PHIL255,B,SUMMER,2025
S13292,STAT216,A,FALL,2024
S13292,CS367,B,WINTER,2026
S13292,PHY333,A,WINTER,2024
S13292,CS302,B,SUMMER,2023
S13292,PHY376,C,SPRING,2022
S13292,CYB155,A,SPRING,2023
S13292,ME107,C,FALL,2022
S13292,CHEM570,C,WINTER,2023
S13292,MATH375,C,SPRING,2022
S13292,CHEM193,D,WINTER,2026
S13292,CE291,F,SUMMER,2022
S13293,CHEM543,D,WINTER,2022
S13293,CS435,C,WINTER,2023
S13293,SOC412,B,SPRING,2026
S13293,HIST421,D,WINTER,2025
S13293,PHIL598,F,SUMMER,2023
S13293,SOC298,B,SPRING,2022
S13293,PHIL275,B,SPRING,2025
S13293,PHY372,C,WINTER,2025
S13293,PSY558,A,SPRING,2022
S13293,CHEM418,A,WINTER,2023
S13293,PHY235,A,SPRING,2022
S13293,CE280,A,SUMMER,2022
S13293,POLI296,A,SPRING,2026
S13293,BIO440,A,FALL,2022
S13293,POLI588,B,FALL,2026
S13293,CS464,C,WINTER,2025
S13293,BIO178,D,WINTER,2024
S13293,CHEM528,F,WINTER,2024
S13293,PHIL513,B,SUMMER,2023
S13293,CE517,C,FALL,2022
S13293,CE535,A,WINTER,2024
S13293,CS526,F,WINTER,2025
S13293,DS587,A,SPRING,2023
S13293,DS196,A,WINTER,2023
S13293,ENG580,B,SPRING,2024
S13293,CYB153,C,WINTER,2023
S13293,CYB174,D,WINTER,2022
S13293,CHEM585,C,WINTER,2026
S13293,DS156,D,FALL,2024
S13293,BIO374,A,FALL,2026
S13294,ECON579,A,SPRING,2026
S13294,BIO310,C,SUMMER,2022
S13294,ECE566,B,FALL,2025
S13294,PHIL494,C,WINTER,2022
S13294,CE490,B,FALL,2026
S13294,CYB511,B,FALL,2022
S13294,STAT216,C,FALL,2024
S13294,BIO408,B,SUMMER,2024
S13294,PHIL221,C,FALL,2026
S13294,POLI574,A,SUMMER,2023
S13294,PHY101,C,WINTER,2023
S13294,HIST589,A,SPRING,2025
S13294,CHEM194,D,WINTER,2022
S13294,PHY590,C,WINTER,2026
S13294,SOC455,B,WINTER,2024
S13294,HIST289,A,SUMMER,2023
S13294,BIO220,A,SPRING,2026
S13294,PSY558,A,SUMMER,2022
S13294,BIO178,C,SUMMER,2023
S13294,CYB575,A,SPRING,2026
S13294,BIO133,C,FALL,2026
S13294,CHEM442,B,SUMMER,2023
S13294,CS317,D,WINTER,2022
S13294,PHIL342,C,SPRING,2026
S13294,PHY147,A,SUMMER,2025
S13294,CE521,B,WINTER,2026
S13294,BIO501,C,WINTER,2022
S13294,ENG368,D,FALL,2022
S13294,CS305,D,FALL,2024
S13294,POLI292,F,WINTER,2026
S13295,ECON373,C,WINTER,2026
S13295,CHEM431,C,SPRING,2022
S13295,PHIL170,A,WINTER,2026
S13295,ECE453,A,SUMMER,2026
S13295,POLI134,C,SUMMER,2026
S13295,STAT452,B,SPRING,2023
S13295,CE515,C,FALL,2022
S13295,ME532,A,SPRING,2025
S13295,CE181,A,SPRING,2022
S13295,CHEM316,A,SUMMER,2023
S13295,PHY417,A,FALL,2026
S13295,ECON427,C,SUMMER,2022
S13295,ECON330,C,FALL,2024
S13295,DS127,C,WINTER,2023
S13295,CE239,A,FALL,2026
S13295,HIST297,A,SUMMER,2024
S13295,DS217,A,FALL,2022
S13295,PHY350,C,WINTER,2026
S13295,POLI438,D,SPRING,2026
S13295,PSY414,A,SUMMER,2026
S13295,STAT287,B,WINTER,2026
S13295,MATH425,B,SUMMER,2024
S13295,POLI510,F,SUMMER,2026
S13295,PHIL479,A,SPRING,2026
S13295,CE518,A,FALL,2024
S13295,HIST589,B,SUMMER,2024
S13295,BIO429,C,WINTER,2023
S13295,ENG583,F,WINTER,2026
S13295,STAT206,C,FALL,2022
S13295,ECON360,A,FALL,2026
S13296,ECE470,A,SPRING,2023
S13296,PHY318,C,SPRING,2022
S13296,PSY414,F,SPRING,2026
S13296,CYB223,B,FALL,2025
S13296,HIST110,D,WINTER,2022
S13296,ME456,A,SUMMER,2024
S13296,SOC523,B,FALL,2023
S13296,CHEM264,C,SPRING,2024
S13296,CHEM512,A,FALL,2026
S13296,CYB155,B,WINTER,2023
S13296,HIST428,D,FALL,2022
S13296,ECON496,A,FALL,2023
S13296,PHIL221,D,SPRING,2025
S13296,PHIL255,A,SPRING,2025
S13296,PSY204,A,SUMMER,2026
S13296,PHY114,B,SPRING,2023
S13296,CS586,D,WINTER,2026
S13296,MATH502,C,FALL,2023
S13296,SOC353,B,FALL,2024
S13296,MATH366,C,SUMMER,2026
S13296,PSY531,B,FALL,2023
S13296,BIO178,F,SUMMER,2023
S13296,CS572,A,SUMMER,2023
S13296,CE517,A,WINTER,2024
S13296,CE352,A,SPRING,2022
S13296,ECE415,A,WINTER,2023
S13296,POLI397,D,SUMMER,2025
S13296,PHIL567,A,SUMMER,2025
S13296,ENG159,A,WINTER,2022
S13296,PHY481,A,FALL,2022
S13297,CE352,F,FALL,2024
S13297,CS550,A,SPRING,2026
S13297,DS553,B,SPRING,2024
S13297,BIO551,D,FALL,2022
S13297,ECE385,D,SUMMER,2023
S13297,SOC445,C,FALL,2026
S13297,POLI529,D,WINTER,2023
S13297,ME311,B,SPRING,2024
S13297,CE382,B,SUMMER,2025
S13297,MATH386,D,WINTER,2025
S13297,MATH477,B,FALL,2026
S13297,PSY460,C,FALL,2024
S13297,SOC371,B,SUMMER,2023
S13297,BIO143,B,SPRING,2023
S13297,PHY235,C,SUMMER,2026
S13297,MATH145,C,FALL,2026
S13297,PHY599,B,SPRING,2026
S13297,ECON576,A,WINTER,2025
S13297,MATH573,B,SPRING,2023
S13297,CS103,C,FALL,2022
S13297,CE149,A,SUMMER,2026
S13297,ENG266,B,WINTER,2022
S13297,CHEM557,A,WINTER,2025
S13297,BIO106,C,WINTER,2024
S13297,PHIL598,F,WINTER,2022
S13297,POLI306,B,FALL,2022
S13297,BIO207,B,WINTER,2022
S13297,PHY508,B,SPRING,2025
S13297,CYB153,C,SUMMER,2022
S13297,ENG405,D,SUMMER,2024
S13300,ECE270,B,SPRING,2025
S13300,CYB337,F,WINTER,2023
S13300,CS140,B,WINTER,2022
S13300,BIO310,A,FALL,2025
S13300,PHIL221,D,SPRING,2026
S13300,CYB326,C,SPRING,2024
S13300,BIO106,B,SUMMER,2023
S13300,STAT222,A,WINTER,2024
S13300,ECE413,D,WINTER,2026
S13300,DS184,B,SUMMER,2025
S13300,ECE566,B,SUMMER,2023
S13300,CS533,C,FALL,2026
S13300,STAT565,C,WINTER,2024
S13300,CHEM332,A,SPRING,2023
S13300,HIST297,B,SUMMER,2024
S13300,MATH300,B,FALL,2023
S13300,SOC455,F,SUMMER,2023
S13300,CS279,C,FALL,2025
S13300,STAT229,C,SPRING,2026
S13300,ME165,C,SPRING,2023
S13300,ENG548,C,WINTER,2026
S13300,POLI555,C,SPRING,2023
S13300,CHEM475,C,WINTER,2025
S13300,CHEM507,B,FALL,2024
S13300,CS411,C,SPRING,2026
S13300,CS367,B,FALL,2022
S13300,ECON349,B,SUMMER,2024
S13300,CHEM582,D,SPRING,2022
S13300,DS315,B,WINTER,2025
S13300,ECE238,F,SPRING,2023
S13302,CYB449,C,WINTER,2022
S13302,POLI522,B,SPRING,2024
S13302,SOC175,B,FALL,2026
S13302,CHEM285,C,SUMMER,2024
S13302,SOC473,A,SUMMER,2025
S13302,MATH503,C,SPRING,2023
S13302,SOC556,B,WINTER,2022
S13302,CE128,A,SPRING,2022
S13302,BIO220,C,FALL,2023
S13302,HIST219,F,WINTER,2024
S13302,PHY372,C,SUMMER,2025
S13302,HIST289,A,FALL,2022
S13302,ECON579,C,WINTER,2024
S13302,MATH366,A,SUMMER,2024
S13302,ME311,C,SPRING,2023
S13302,MATH131,A,FALL,2025
S13302,PSY505,A,SPRING,2024
S13302,PHY581,F,SUMMER,2024
S13302,ECE142,B,WINTER,2022
S13302,CE249,C,WINTER,2023
S13302,ENG405,C,FALL,2024
S13302,HIST391,D,FALL,2025
S13302,BIO320,C,SUMMER,2023
S13302,CYB223,F,SUMMER,2026
S13302,ECE338,A,FALL,2026
S13302,PHY508,B,WINTER,2025
S13302,BIO260,A,SUMMER,2022
S13302,PHIL462,B,SUMMER,2022
S13302,SOC466,C,SUMMER,2026
S13302,MATH129,C,SPRING,2026
S13304,PHY101,F,WINTER,2025
S13304,DS416,B,SUMMER,2026
S13304,CS140,C,SPRING,2023
S13304,SOC124,A,WINTER,2024
S13304,CS109,C,SUMMER,2023
S13304,ECON400,A,WINTER,2024
S13304,PSY276,F,FALL,2023
S13304,ECE566,A,WINTER,2024
S13304,HIST420,B,SPRING,2025
S13304,POLI524,C,WINTER,2024
S13304,SOC298,C,SPRING,2022
S13304,ECE355,C,SUMMER,2025
S13304,CE515,B,SUMMER,2024
S13304,CS550,B,FALL,2022
S13304,CE201,B,SUMMER,2022
S13304,MATH469,A,WINTER,2024
S13304,PHY161,A,SUMMER,2022
S13304,ME595,C,SPRING,2026
S13304,PSY447,C,FALL,2025
S13304,PHY197,B,SUMMER,2024
S13304,ECON299,C,SPRING,2026
S13304,ME491,B,SUMMER,2026
S13304,ECE244,B,FALL,2025
S13304,CE487,A,FALL,2026
S13304,PSY558,C,SPRING,2026
S13304,ME406,C,FALL,2026
S13304,HIST289,A,SUMMER,2026
S13304,ME536,B,SPRING,2022
S13304,BIO434,B,WINTER,2022
S13304,CS203,C,SPRING,2024
S13305,CE535,A,WINTER,2026
S13305,PSY357,B,SUMMER,2026
S13305,CE128,C,SPRING,2024
S13305,ME532,C,FALL,2022
S13305,CHEM520,C,SUMMER,2025
S13305,POLI150,C,FALL,2023
S13305,CHEM570,A,SUMMER,2023
S13305,BIO260,A,WINTER,2024
S13305,CHEM285,F,WINTER,2022
S13305,ME497,C,SPRING,2022
S13305,BIO539,A,FALL,2026
S13305,BIO463,C,FALL,2023
S13305,ECON233,F,FALL,2025
S13305,ECON228,A,WINTER,2023
S13305,PHIL168,C,FALL,2025
S13305,CS560,B,FALL,2022
S13305,CHEM177,C,SUMMER,2025
S13305,SOC371,A,SPRING,2025
S13305,ECON579,A,SPRING,2026
S13305,PSY505,A,SPRING,2025
S13305,PHY161,A,FALL,2024
S13305,DS395,C,WINTER,2024
S13305,PSY558,C,SPRING,2023
S13305,SOC401,B,SPRING,2026
S13305,PHIL567,C,WINTER,2023
S13305,ECE146,F,FALL,2025
S13305,PHY372,A,FALL,2024
S13305,ECE130,C,SPRING,2025
S13305,ECE238,B,WINTER,2025
S13305,CHEM393,C,SUMMER,2022
S13306,ENG465,F,FALL,2025
S13306,CHEM520,A,FALL,2023
S13306,ECE407,D,WINTER,2023
S13306,ME491,B,SUMMER,2026
S13306,PHY197,A,FALL,2024
S13306,ENG492,B,SUMMER,2025
S13306,POLI150,D,FALL,2026
S13306,BIO179,B,FALL,2024
S13306,CYB258,C,SUMMER,2023
S13306,MATH145,F,FALL,2026
S13306,POLI148,C,FALL,2022
S13306,HIST420,D,FALL,2026
S13306,PHIL542,C,SUMMER,2022
S13306,ME536,C,WINTER,2022
S13306,PHY243,C,SPRING,2024
S13306,PSY384,C,SUMMER,2025
S13306,PHIL356,B,FALL,2022
S13306,ME532,C,WINTER,2026
S13306,ME595,B,SPRING,2022
S13306,ECON484,A,WINTER,2026
S13306,CS370,C,SUMMER,2023
S13306,CYB389,B,WINTER,2025
S13306,POLI397,A,FALL,2026
S13306,ECON379,A,FALL,2022
S13306,MATH366,C,SPRING,2025
S13306,PHY398,F,SPRING,2024
S13306,ME577,B,SUMMER,2022
S13306,CE402,B,FALL,2025
S13306,PSY209,B,SUMMER,2025
S13306,SOC564,C,SPRING,2022
S13307,HIST187,C,WINTER,2025
S13307,ME118,B,SUMMER,2024
S13307,CHEM194,C,WINTER,2025
S13307,CHEM457,B,WINTER,2024
S13307,PHIL342,C,SPRING,2022
S13307,PSY276,A,SUMMER,2026
S13307,ECE104,B,FALL,2025
S13307,MATH503,B,FALL,2025
S13307,HIST428,B,SPRING,2024
S13307,CYB265,C,SUMMER,2025
S13307,STAT208,B,WINTER,2025
S13307,BIO207,A,FALL,2024
S13307,STAT467,F,SPRING,2024
S13307,BIO309,C,WINTER,2025
S13307,MATH131,C,FALL,2024
S13307,POLI574,C,SPRING,2024
S13307,CS325,C,SPRING,2026
S13307,ME165,B,FALL,2022
S13307,CE487,B,FALL,2024
S13307,BIO310,F,WINTER,2025
S13307,POLI516,A,SUMMER,2024
S13307,DS171,A,FALL,2026
S13307,ECE407,B,FALL,2024
S13307,ECON379,C,SPRING,2024
S13307,CHEM319,F,WINTER,2025
S13307,PHIL519,A,FALL,2026
S13307,POLI524,B,SPRING,2025
S13307,ENG548,D,SPRING,2022
S13307,ME456,B,WINTER,2023
S13307,DS410,A,SPRING,2026
S13308,SOC445,A,WINTER,2024
S13308,CE267,B,FALL,2026
S13308,MATH366,C,SPRING,2024
S13308,ECON360,B,SPRING,2026
S13308,PSY499,F,SPRING,2024
S13308,ECON228,D,FALL,2023
S13308,BIO552,C,FALL,2024
S13308,BIO207,B,SPRING,2026
S13308,ECON514,C,FALL,2023
S13308,ENG580,F,SPRING,2026
S13308,SOC466,A,SUMMER,2023
S13308,CS435,D,SUMMER,2026
S13308,PSY209,A,SPRING,2024
S13308,POLI516,D,FALL,2026
S13308,PHY508,D,SPRING,2026
S13308,CYB337,D,SUMMER,2024
S13308,STAT222,C,WINTER,2026
S13308,ECON379,C,WINTER,2022
S13308,PSY554,B,SPRING,2023
S13308,PHIL221,C,FALL,2026
S13308,CHEM194,F,FALL,2023
S13308,CHEM457,A,SPRING,2024
S13308,HIST420,A,WINTER,2025
S13308,CHEM177,D,SUMMER,2024
S13308,ECON484,B,FALL,2025
S13308,ECON454,B,WINTER,2026
S13308,ECON117,B,WINTER,2026
S13308,PHIL170,F,FALL,2024
S13308,MATH573,A,SPRING,2026
S13308,PHY101,B,FALL,2026
S13309,CS377,C,FALL,2022
S13309,CHEM264,B,SPRING,2022
S13309,CHEM520,B,FALL,2023
S13309,ENG446,B,SUMMER,2026
S13309,SOC282,A,SPRING,2025
S13309,CS526,B,SPRING,2023
S13309,ECE549,C,SUMMER,2022
S13309,PHIL168,B,SUMMER,2022
S13309,DS171,C,SPRING,2026
S13309,ECE130,C,WINTER,2023
S13309,PHY318,B,FALL,2022
S13309,ENG583,A,WINTER,2026
S13309,PHIL172,B,WINTER,2022
S13309,BIO485,D,WINTER,2026
S13309,CS112,B,SUMMER,2024
S13309,CE249,A,SPRING,2025
S13309,ENG474,D,SUMMER,2023
S13309,CHEM327,A,SPRING,2022
S13309,CHEM329,F,SUMMER,2023
S13309,SOC455,C,FALL,2022
S13309,POLI292,A,FALL,2022
S13309,MATH322,C,SUMMER,2026
S13309,MATH145,B,WINTER,2025
S13309,PHY350,A,WINTER,2025
S13309,SOC364,A,SUMMER,2022
S13309,ECON312,A,WINTER,2025
S13309,SOC246,D,SPRING,2025
S13309,ME107,B,SPRING,2024
S13309,BIO596,B,SPRING,2023
S13309,ME359,C,SUMMER,2023
S13310,POLI148,A,SUMMER,2023
S13310,POLI529,A,SPRING,2025
S13310,STAT206,B,SUMMER,2025
S13310,HIST589,A,FALL,2026
S13310,PSY384,A,FALL,2024
S13310,CHEM335,B,SUMMER,2024
S13310,DS171,B,FALL,2023
S13310,CS572,B,SUMMER,2024
S13310,ECON313,C,SUMMER,2024
S13310,ECE304,A,WINTER,2024
S13310,MATH300,B,WINTER,2024
S13310,SOC248,A,SPRING,2024
S13310,CYB290,C,SUMMER,2025
S13310,HIST593,B,SUMMER,2026
S13310,ME345,B,SUMMER,2025
S13310,CE226,B,WINTER,2023
S13310,ECE268,A,SUMMER,2026
S13310,ECON373,F,WINTER,2024
S13310,PSY554,A,SPRING,2023
S13310,PHY243,A,SPRING,2022
S13310,BIO485,F,SUMMER,2023
S13310,ME491,D,FALL,2024
S13310,CE490,B,WINTER,2022
S13310,STAT287,B,WINTER,2023
S13310,PHY441,C,SPRING,2025
S13310,PHIL221,A,SUMMER,2024
S13310,MATH503,F,FALL,2026
S13310,CHEM528,C,WINTER,2025
S13310,PHY101,A,WINTER,2026
S13310,CHEM486,B,FALL,2023
S13311,CHEM387,C,WINTER,2024
S13311,HIST421,C,SPRING,2025
S13311,POLI150,C,SUMMER,2023
S13311,PHY161,A,SUMMER,2024
S13311,HIST589,C,WINTER,2026
S13311,ENG362,C,SUMMER,2022
S13311,BIO334,F,FALL,2022
S13311,PHIL172,D,SUMMER,2023
S13311,PHY388,F,SPRING,2025
S13311,ENG185,D,WINTER,2023
S13311,CE200,C,SUMMER,2022
S13311,PHY243,B,SPRING,2022
S13311,ECE385,D,SUMMER,2022
S13311,BIO485,D,SPRING,2023
S13311,BIO539,C,WINTER,2024
S13311,BIO272,A,SUMMER,2022
S13311,PHY141,B,SUMMER,2023
S13311,MATH477,F,SUMMER,2025
S13311,POLI529,A,FALL,2022
S13311,MATH591,B,FALL,2024
S13311,STAT452,C,WINTER,2026
S13311,ECON330,C,SPRING,2024
S13311,PSY136,A,SUMMER,2024
S13311,ME144,D,SUMMER,2022
S13311,ME359,A,WINTER,2023
S13311,PHY336,D,SUMMER,2026
S13311,CHEM570,C,WINTER,2025
S13311,CYB232,F,SPRING,2025
S13311,BIO220,B,WINTER,2025
S13311,PHIL308,A,WINTER,2023
S13312,PHIL559,C,FALL,2026
S13312,PHIL275,D,SPRING,2026
S13312,BIO100,D,WINTER,2026
S13312,PHIL278,B,SPRING,2025
S13312,ME257,B,SPRING,2024
S13312,SOC504,C,FALL,2022
S13312,ME595,B,WINTER,2024
S13312,MATH237,B,FALL,2025
S13312,CS140,A,FALL,2022
S13312,MATH131,A,SPRING,2022
S13312,ECON576,B,SUMMER,2026
S13312,PSY447,A,WINTER,2025
S13312,CYB326,C,SPRING,2026
S13312,DS395,C,SPRING,2024
S13312,ECON117,B,SPRING,2026
S13312,DS196,C,SUMMER,2024
S13312,SOC282,C,WINTER,2026
S13312,HIST420,A,WINTER,2024
S13312,CE249,B,FALL,2023
S13312,STAT437,D,FALL,2024
S13312,BIO192,A,SPRING,2023
S13312,BIO139,B,SPRING,2023
S13312,CYB337,A,SUMMER,2023
S13312,CE352,B,SPRING,2022
S13312,PSY163,B,FALL,2023
S13312,ENG492,C,SUMMER,2023
S13312,STAT294,C,SUMMER,2023
S13312,PHIL598,B,WINTER,2025
S13312,PSY534,D,SPRING,2024
S13312,HIST288,C,WINTER,2024
S13313,CHEM507,C,FALL,2023
S13313,STAT227,A,SPRING,2024
S13313,ME257,A,WINTER,2024
S13313,MATH503,D,FALL,2022
S13313,CHEM177,B,FALL,2024
S13313,POLI574,C,FALL,2024
S13313,MATH358,A,FALL,2022
S13313,DS444,F,SPRING,2023
S13313,PHY114,B,SUMMER,2022
S13313,POLI522,A,SPRING,2024
S13313,ME493,B,SUMMER,2023
S13313,PHIL567,A,SUMMER,2026
S13313,CYB458,F,SPRING,2026
S13313,DS111,A,SPRING,2025
S13313,ENG580,B,FALL,2025
S13313,MATH537,B,SUMMER,2024
S13313,HIST191,C,SUMMER,2026
S13313,CHEM335,B,FALL,2025
S13313,ENG159,B,WINTER,2026
S13313,CHEM254,A,SUMMER,2025
S13313,CS302,A,WINTER,2022
S13313,CHEM319,C,FALL,2025
S13313,ECON436,B,WINTER,2024
S13313,BIO273,A,FALL,2022
S13313,CE597,C,FALL,2025
S13313,BIO347,A,SUMMER,2026
S13313,PHY599,C,SPRING,2025
S13313,ENG266,F,SUMMER,2022
S13313,ECON373,A,SPRING,2025
S13313,CE518,A,SPRING,2024
S13314,PSY157,B,SPRING,2025
S13314,DS416,C,FALL,2026
S13314,POLI148,C,SPRING,2022
S13314,CE352,A,WINTER,2023
S13314,ECON299,C,FALL,2025
S13314,BIO334,B,SPRING,2022
S13314,CS526,A,FALL,2024
S13314,BIO351,B,SUMMER,2023
S13314,PHIL356,B,FALL,2024
S13314,ME577,D,WINTER,2026
S13314,CS448,B,SPRING,2024
S13314,MATH502,C,SPRING,2025
S13314,SOC124,C,SPRING,2024
S13314,CS109,B,FALL,2025
S13314,ECE270,A,SPRING,2023
S13314,CYB538,B,WINTER,2023
S13314,PHY590,B,SPRING,2022
S13314,SOC214,C,WINTER,2023
S13314,CE597,D,SUMMER,2025
S13314,STAT437,F,SPRING,2026
S13314,PSY163,C,WINTER,2026
S13314,STAT452,F,WINTER,2022
S13314,PHIL562,A,SPRING,2022
S13314,CS572,A,FALL,2025
S13314,DS196,C,SUMMER,2026
S13314,PHY243,B,FALL,2023
S13314,HIST259,B,SPRING,2025
S13314,ECE415,F,WINTER,2024
S13314,CYB251,B,FALL,2026
S13314,CS586,D,WINTER,2022
S13315,ENG368,C,SPRING,2025
S13315,HIST286,A,SPRING,2023
S13315,ME456,B,SUMMER,2025
S13315,CHEM199,C,WINTER,2024
S13315,POLI234,A,WINTER,2025
S13315,CS140,C,SUMMER,2026
S13315,HIST289,B,FALL,2022
S13315,BIO188,B,SUMMER,2026
S13315,PHY253,D,FALL,2026
S13315,ECE525,A,SUMMER,2024
S13315,ECE383,C,WINTER,2022
S13315,ECE138,A,WINTER,2023
S13315,CHEM316,B,WINTER,2025
S13315,CE535,D,FALL,2026
S13315,SOC124,A,SPRING,2026
S13315,CS252,C,WINTER,2022
S13315,PSY163,B,FALL,2025
S13315,PSY357,B,SUMMER,2026
S13315,ENG369,B,WINTER,2023
S13315,PHY236,A,SUMMER,2026
S13315,ECON373,F,WINTER,2024
S13315,STAT222,B,WINTER,2026
S13315,PHIL356,B,FALL,2026
S13315,CE518,A,SPRING,2025
S13315,CS167,C,SUMMER,2023
S13315,PHY114,C,WINTER,2022
S13315,PHY483,B,SPRING,2023
S13315,POLI306,B,SPRING,2026
S13315,HIST151,B,SUMMER,2026
S13315,CHEM328,B,SUMMER,2025
S13316,ECON349,A,SPRING,2025
S13316,POLI482,C,SUMMER,2023
S13316,CHEM205,C,FALL,2023
S13316,CS550,B,FALL,2023
S13316,ECE383,A,SUMMER,2023
S13316,CE518,A,SUMMER,2024
S13316,BIO450,A,FALL,2024
S13316,CHEM378,A,WINTER,2022
S13316,BIO273,A,SPRING,2023
S13316,PSY460,C,SUMMER,2024
S13316,DS584,B,FALL,2023
S13316,ECON312,C,FALL,2023
S13316,ECON379,B,SPRING,2022
S13316,PHIL542,A,SPRING,2026
S13316,CS302,A,SPRING,2025
S13316,PSY324,C,SPRING,2022
S13316,ECE407,F,FALL,2023
S13316,ECE468,A,SPRING,2026
S13316,PSY426,A,FALL,2023
S13316,STAT467,A,WINTER,2025
S13316,CHEM135,C,SUMMER,2023
S13316,BIO231,A,SUMMER,2026
S13316,HIST297,A,SPRING,2023
S13316,STAT216,C,WINTER,2025
S13316,CS572,A,SUMMER,2026
S13316,HIST286,B,SPRING,2023
S13316,BIO309,B,FALL,2025
S13316,PHIL462,B,SPRING,2024
S13316,DS186,A,FALL,2026
S13316,ENG548,B,WINTER,2026
S13317,POLI451,F,SPRING,2024
S13317,HIST396,B,SUMMER,2026
S13317,ECE338,C,SPRING,2025
S13317,CYB476,C,FALL,2025
